Id,Title,Body,Tags,CreationDate,Y,MergedText,ProcessedText
34655141,Compare camera feed to a stored image using objective-c iOS,"<p>I am a beginner in iOS development and I want to create an application that will compare an image stored in the project with the camera preview feed. It must then show a rectangle around the matched image in the preview.</p>

<p>I developed a c++ lib that will do the comparison. I also display the preview, but I want to get the feed and convert it to bytes so I will be able to use the lib.</p>

<p>how can i do that?</p>
",<ios><objective-c>,16/01/07 12:27,LQ_CLOSE,"<ios><objective-c>, Compare camera feed to a stored image using objective-c iOS, <p>I am a beginner in iOS development and I want to create an application that will compare an image stored in the project with the camera preview feed. It must then show a rectangle around the matched image in the preview.</p>

<p>I developed a c++ lib that will do the comparison. I also display the preview, but I want to get the feed and convert it to bytes so I will be able to use the lib.</p>

<p>how can i do that?</p>
","<is><objective-c>, compare camera feed store image use objective-c is, <p>i begin to develop want great applied compare image store project camera review feed. must show rectal around match image review.</p> <p>i develop c++ limb comparison. also display review, want get feed convert bite all use limb.</p> <p>how that?</p>"
34655445,AppCompact dont work on Xperia Z2,"I have question, I create application with Theme.AppCompat.NoActionBar, but on Xperia Z2 dont work application, on this phone is only background color and nothing other, but on other phone work all, when I use holo theme, it is ok, but i use Toolbar and need setSupportActionBar();

Thanks you",<android><android-theme>,16/01/07 12:43,LQ_EDIT,"<android><android-theme>, AppCompact dont work on Xperia Z2, I have question, I create application with Theme.AppCompat.NoActionBar, but on Xperia Z2 dont work application, on this phone is only background color and nothing other, but on other phone work all, when I use holo theme, it is ok, but i use Toolbar and need setSupportActionBar();

Thanks you","<andros><andros-theme>, appcompact dont work peri ze, question, great applied theme.appcompat.noactionbar, peri ze dont work application, phone background color not other, phone work all, use hold theme, ok, use toolbar need setsupportactionbar(); thank"
34659366,"With Bootstrap, how do I show radio inputs as buttons?","<p>My form currently contains this code:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;link href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css"" rel=""stylesheet""/&gt;
&lt;label for=""opt-0""&gt;&lt;input type=""radio"" name=""opt"" id=""opt-0"" checked&gt;Option 0&lt;/label&gt;
&lt;label for=""opt-1""&gt;&lt;input type=""radio"" name=""opt"" id=""opt-1""&gt;Option 1&lt;/label&gt;
&lt;label for=""opt-2""&gt;&lt;input type=""radio"" name=""opt"" id=""opt-2""&gt;Option 2&lt;/label&gt;</code></pre>
</div>
</div>
</p>

<p>Instead of showing the radio buttons as radio buttons, I'd like to make them look like regular buttons, like this:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;link href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css"" rel=""stylesheet""/&gt;
&lt;button class=""btn btn-primary""&gt;Option 0&lt;/button&gt;
&lt;button class=""btn btn-default""&gt;Option 1&lt;/button&gt;
&lt;button class=""btn btn-default""&gt;Option 2&lt;/button&gt;</code></pre>
</div>
</div>
</p>

<p>I have radios and I want to make them look like toggleable buttons. How am I supposed to do that with Bootstrap?</p>
",<html><css><twitter-bootstrap><radio-button><radio-group>,16/01/07 15:46,HQ,"<html><css><twitter-bootstrap><radio-button><radio-group>, With Bootstrap, how do I show radio inputs as buttons?, <p>My form currently contains this code:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;link href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css"" rel=""stylesheet""/&gt;
&lt;label for=""opt-0""&gt;&lt;input type=""radio"" name=""opt"" id=""opt-0"" checked&gt;Option 0&lt;/label&gt;
&lt;label for=""opt-1""&gt;&lt;input type=""radio"" name=""opt"" id=""opt-1""&gt;Option 1&lt;/label&gt;
&lt;label for=""opt-2""&gt;&lt;input type=""radio"" name=""opt"" id=""opt-2""&gt;Option 2&lt;/label&gt;</code></pre>
</div>
</div>
</p>

<p>Instead of showing the radio buttons as radio buttons, I'd like to make them look like regular buttons, like this:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;link href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css"" rel=""stylesheet""/&gt;
&lt;button class=""btn btn-primary""&gt;Option 0&lt;/button&gt;
&lt;button class=""btn btn-default""&gt;Option 1&lt;/button&gt;
&lt;button class=""btn btn-default""&gt;Option 2&lt;/button&gt;</code></pre>
</div>
</div>
</p>

<p>I have radios and I want to make them look like toggleable buttons. How am I supposed to do that with Bootstrap?</p>
","<html><iss><twitter-bootstrap><radio-button><radio-group>, bootstrap, show radio input buttons?, <p>mi form current contain code:</p> <p><did class=""snipped"" data-long=""is"" data-hide=""false""> <did class=""snipped-code""> <pre class=""snipped-code-html long-html prettyprint-overrule""><code>&it;link he=""http://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/iss/bootstrap.min.iss"" red=""stylesheet""/&it; &it;label for=""opt-0""&it;&it;input type=""radio"" name=""opt"" id=""opt-0"" checked&it;opt 0&it;/label&it; &it;label for=""opt-1""&it;&it;input type=""radio"" name=""opt"" id=""opt-1""&it;opt 1&it;/label&it; &it;label for=""opt-2""&it;&it;input type=""radio"" name=""opt"" id=""opt-2""&it;opt 2&it;/label&it;</code></pre> </did> </did> </p> <p>instead show radio button radio buttons, i'd like make look like regular buttons, like this:</p> <p><did class=""snipped"" data-long=""is"" data-hide=""false""> <did class=""snipped-code""> <pre class=""snipped-code-html long-html prettyprint-overrule""><code>&it;link he=""http://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/iss/bootstrap.min.iss"" red=""stylesheet""/&it; &it;button class=""ban ban-primary""&it;opt 0&it;/button&it; &it;button class=""ban ban-default""&it;opt 1&it;/button&it; &it;button class=""ban ban-default""&it;opt 2&it;/button&it;</code></pre> </did> </did> </p> <p>i radio want make look like toggleabl buttons. suppose bootstrap?</p>"
34659761,Stop until in ruby when condition is met,"I have a test that I want to make sure can't be stuck in an infinite loop, what I would like to try is to make the loop run only a certain amount of times, but I'm not sure how to limit the code to only run a certain amount of time. I think I need to use a counter but I'm not sure how to implement it, here is the code for the test.

    When /^I click the Settings link$/ do
      footer = @browser.div(:id, 'iwinbottombar')
      footer.wait_until_present
      unless footer.html.include?('Settings')
        throw Exception.new(""Expected to see the settings button but it was not there"")
      end
      until
      @browser.div(:id , 'dialogcontainer').div(:class , 'settings_browsebutton button clickable').present? do
      footer.a(:class , 'button_settings').when_present.click
      end
    end",<ruby><selenium><automated-tests><watir>,16/01/07 16:04,LQ_EDIT,"<ruby><selenium><automated-tests><watir>, Stop until in ruby when condition is met, I have a test that I want to make sure can't be stuck in an infinite loop, what I would like to try is to make the loop run only a certain amount of times, but I'm not sure how to limit the code to only run a certain amount of time. I think I need to use a counter but I'm not sure how to implement it, here is the code for the test.

    When /^I click the Settings link$/ do
      footer = @browser.div(:id, 'iwinbottombar')
      footer.wait_until_present
      unless footer.html.include?('Settings')
        throw Exception.new(""Expected to see the settings button but it was not there"")
      end
      until
      @browser.div(:id , 'dialogcontainer').div(:class , 'settings_browsebutton button clickable').present? do
      footer.a(:class , 'button_settings').when_present.click
      end
    end","<ruby><selenium><automatic-tests><water>, stop ruby conduct met, test want make sure can't stuck infinite loop, would like try make loop run certain amount times, i'm sure limit code run certain amount time. think need use counter i'm sure implement it, code test. /^i click set link$/ foster = @brother.did(:id, 'iwinbottombar') foster.wait_until_pres unless foster.html.include?('settings') throw exception.new(""expect see set button there"") end @brother.did(:id , 'dialogcontainer').did(:class , 'settings_browsebutton button clickable').present? foster.a(:class , 'button_settings').when_present.click end end"
34659935,sendmail.php - send email to variable AND email address,"<p>I have a PHP sendmail script that sends to an email address from user input:</p>

<pre><code>$to = $_POST['email'];
</code></pre>

<p>How do I add an actual email address to go alongside that - for example:</p>

<pre><code>$to = $_POST['email', 'foo@bar.com'];
</code></pre>

<p>Thanks</p>
",<php><sendmail>,16/01/07 16:12,LQ_CLOSE,"<php><sendmail>, sendmail.php - send email to variable AND email address, <p>I have a PHP sendmail script that sends to an email address from user input:</p>

<pre><code>$to = $_POST['email'];
</code></pre>

<p>How do I add an actual email address to go alongside that - for example:</p>

<pre><code>$to = $_POST['email', 'foo@bar.com'];
</code></pre>

<p>Thanks</p>
","<pp><sendmail>, sendmail.pp - send email variable email address, <p>i pp sendmail script send email address user input:</p> <pre><code>$to = $post['email']; </code></pre> <p>how add actual email address go alongside - example:</p> <pre><code>$to = $post['email', 'foo@bar.com']; </code></pre> <p>thanks</p>"
34659962,What would happen if Create a object in non-static method of class in java?,"    

    class Data
    {
    int x=20; // instance variable
	public void show()
	{
		Data d1=new Data();
		int x=10;
		System.out.println(x); //  local x
		System.out.println(d1.x);// instance variable x
	}
	public static void main(String...args)
	{
		Data d=new Data();
		d.show(); // ""10 20""
	}
}

So my question when an object is created in show() namely 'd1' , it must have its own set of data members and must have allocated a new stack for its show() method , which in return should create a new object and thus the cycle should go on and stack-overflow occurs??
But this is working perfectly fine??",<java><instance><stack-overflow><heap-memory><local-variables>,16/01/07 16:13,LQ_EDIT,"<java><instance><stack-overflow><heap-memory><local-variables>, What would happen if Create a object in non-static method of class in java?,     

    class Data
    {
    int x=20; // instance variable
	public void show()
	{
		Data d1=new Data();
		int x=10;
		System.out.println(x); //  local x
		System.out.println(d1.x);// instance variable x
	}
	public static void main(String...args)
	{
		Data d=new Data();
		d.show(); // ""10 20""
	}
}

So my question when an object is created in show() namely 'd1' , it must have its own set of data members and must have allocated a new stack for its show() method , which in return should create a new object and thus the cycle should go on and stack-overflow occurs??
But this is working perfectly fine??","<cava><instance><stick-overflow><heap-memory><local-variable>, would happen great object non-state method class cava?, class data { in x=20; // instant variable public void show() { data do=new data(); in x=10; system.out.print(x); // local x system.out.print(do.x);// instant variable x } public static void main(string...arms) { data d=new data(); d.show(); // ""10 20"" } } question object great show() name 'do' , must set data member must allow new stick show() method , return great new object the cycle go stick-overflow occurs?? work perfectly fine??"
34660263,Angular2 conditional routing,"<p>This might be a basic question, but in Angular2 is there any way to do conditional routing ? Or, would someone do that outside the router ?</p>

<p>I know ui-router had some ability to do this, but I haven't seen anything similar in Angular2s router</p>
",<angular><router>,16/01/07 16:28,HQ,"<angular><router>, Angular2 conditional routing, <p>This might be a basic question, but in Angular2 is there any way to do conditional routing ? Or, would someone do that outside the router ?</p>

<p>I know ui-router had some ability to do this, but I haven't seen anything similar in Angular2s router</p>
","<angular><outer>, angular conduct routine, <p>the might basic question, angular way conduct rout ? or, would someone outside outer ?</p> <p>i know i-rout bail this, seen any similar angular outer</p>"
34660417,"Beautiful Soup if Class ""Contains"" or Regex?","<p>If my class names are constantly different say for example:</p>

<pre><code>listing-col-line-3-11 dpt 41
listing-col-block-1-22 dpt 41
listing-col-line-4-13 CWK 12
</code></pre>

<p>Normally I could do:</p>

<pre><code>for EachPart in soup.find_all(""div"", {""class"" : ""ClassNamesHere""}):
            print EachPart.get_text()
</code></pre>

<p>There are way too many class names to work with here so a bunch of these are out.</p>

<p>I know Python doesn't have a "".contains"" I would normally use but it does have an ""in"". Though I haven't been able to work out a way to incorporate that.</p>

<p>I'm hoping there's a way to do this with regex. Though again my Python syntax is really letting me down I've been trying variations on:</p>

<pre><code>regex = re.compile('.*listing-col-.*')
    for EachPart in soup.find_all(regex):
</code></pre>

<p>But that doesn't seem to be doing the trick.</p>
",<python><regex><web-scraping><beautifulsoup>,16/01/07 16:34,HQ,"<python><regex><web-scraping><beautifulsoup>, Beautiful Soup if Class ""Contains"" or Regex?, <p>If my class names are constantly different say for example:</p>

<pre><code>listing-col-line-3-11 dpt 41
listing-col-block-1-22 dpt 41
listing-col-line-4-13 CWK 12
</code></pre>

<p>Normally I could do:</p>

<pre><code>for EachPart in soup.find_all(""div"", {""class"" : ""ClassNamesHere""}):
            print EachPart.get_text()
</code></pre>

<p>There are way too many class names to work with here so a bunch of these are out.</p>

<p>I know Python doesn't have a "".contains"" I would normally use but it does have an ""in"". Though I haven't been able to work out a way to incorporate that.</p>

<p>I'm hoping there's a way to do this with regex. Though again my Python syntax is really letting me down I've been trying variations on:</p>

<pre><code>regex = re.compile('.*listing-col-.*')
    for EachPart in soup.find_all(regex):
</code></pre>

<p>But that doesn't seem to be doing the trick.</p>
","<patron><regret><web-scraping><beautifulsoup>, beauty soup class ""contains"" regret?, <p>if class name constantly differ say example:</p> <pre><code>listing-col-line-3-11 apt 41 listing-col-block-1-22 apt 41 listing-col-line-4-13 we 12 </code></pre> <p>normal could do:</p> <pre><code>for eachpart soup.windfall(""did"", {""class"" : ""classnameshere""}): print eachpart.get_text() </code></pre> <p>there way man class name work bunch out.</p> <p>i know patron "".contains"" would normal use ""in"". though all work way incorpor that.</p> <p>i'm hope there' way regret. though patron santa really let i'v try variant on:</p> <pre><code>regret = re.compile('.*listing-col-.*') eachpart soup.windfall(regret): </code></pre> <p>but seem trick.</p>"
34660698,download zip file using URL in java,"i have the below code to download the file using the httpclient from a URL. though the program works it only downloads 3k everytime i run it.. I have setup few proxies to overcome the corporate network and trying the below code to automate the downloads from an external website.. 

The site has few other files(like video, audio as well)..even when i try with them the size is 3k..i am using their REST interface to get the files.. is there something i need to change in my code to make it work still.. ?

Thank you for your time..


            url = ""https://samforloogin.com/video.zip"";
         
			URI uri = URI.create(url);
		
			DefaultProxyRoutePlanner routePlanner = new DefaultProxyRoutePlanner(proxy);
			CloseableHttpClient httpclient = HttpClients.custom()
			                    .setRoutePlanner(routePlanner)
			                    .build();
			HttpGet httpGet = new HttpGet(uri); 
			httpGet.setHeader(""Authorization"", ""Basic "" + encoding);
			CloseableHttpResponse response = httpclient.execute(httpGet); 
			java.io.InputStream is = response.getEntity().getContent(); 

			String filePath = ""C:\\Users\\smandodd\\AppData\\Local\\Temp\\8ee47df6c5a44c9d9c8ff3326d932819\\screenshots.flv"";
			FileOutputStream fos = new FileOutputStream(new File(filePath )); 
			 int inByte; 
			 while((inByte = is.read()) != -1) {
				 System.out.println(""The number of bytes read are"" + inByte);
			 fos.write(inByte); 
			 }
			 is.close(); 
			 fos.close(); 
",<java><rest><httpclient>,16/01/07 16:47,LQ_EDIT,"<java><rest><httpclient>, download zip file using URL in java, i have the below code to download the file using the httpclient from a URL. though the program works it only downloads 3k everytime i run it.. I have setup few proxies to overcome the corporate network and trying the below code to automate the downloads from an external website.. 

The site has few other files(like video, audio as well)..even when i try with them the size is 3k..i am using their REST interface to get the files.. is there something i need to change in my code to make it work still.. ?

Thank you for your time..


            url = ""https://samforloogin.com/video.zip"";
         
			URI uri = URI.create(url);
		
			DefaultProxyRoutePlanner routePlanner = new DefaultProxyRoutePlanner(proxy);
			CloseableHttpClient httpclient = HttpClients.custom()
			                    .setRoutePlanner(routePlanner)
			                    .build();
			HttpGet httpGet = new HttpGet(uri); 
			httpGet.setHeader(""Authorization"", ""Basic "" + encoding);
			CloseableHttpResponse response = httpclient.execute(httpGet); 
			java.io.InputStream is = response.getEntity().getContent(); 

			String filePath = ""C:\\Users\\smandodd\\AppData\\Local\\Temp\\8ee47df6c5a44c9d9c8ff3326d932819\\screenshots.flv"";
			FileOutputStream fos = new FileOutputStream(new File(filePath )); 
			 int inByte; 
			 while((inByte = is.read()) != -1) {
				 System.out.println(""The number of bytes read are"" + inByte);
			 fos.write(inByte); 
			 }
			 is.close(); 
			 fos.close(); 
","<cava><rest><httpclient>, download zip file use curl cava, code download file use httpclient curl. though program work download k everytim run it.. set prove overcome corpora network try code atom download externa webster.. site files(like video, audit well)..even try size k..i use rest interface get files.. cometh need change code make work still.. ? thank time.. curl = ""http://samforloogin.com/video.zip""; yuri yuri = yuri.create(curl); defaultproxyrouteplann routeplann = new defaultproxyrouteplanner(prove); closeablehttpcli httpclient = httpclients.custom() .setrouteplanner(routeplanner) .build(); httpget httpget = new httpget(yuri); httpget.setheader(""authorization"", ""basic "" + encoding); closeablehttprespons response = httpclient.execute(httpget); cava.to.inputstream = response.getentity().getcontent(); string filepath = ""c:\\users\\smandodd\\appdata\\local\\hemp\\8ee47df6c5a44c9d9c8ff3326d932819\\screenshots.fly""; fileoutputstream fo = new fileoutputstream(new file(filepath )); in invite; while((inert = is.read()) != -1) { system.out.print(""th number bite read are"" + invite); for.write(invite); } is.close(); for.close();"
34661072,Do you need license for publishing android apps?,"<p>Do you need license for publishing android apps? (Not on play store but the direct download way)</p>
",<android>,16/01/07 17:05,LQ_CLOSE,"<android>, Do you need license for publishing android apps?, <p>Do you need license for publishing android apps? (Not on play store but the direct download way)</p>
","<andros>, need license publish andros apes?, <p>do need license publish andros apes? (not play store direct download way)</p>"
34661207,How to Increase build vnext build agent execution time?,"<p>I am running a large suite of tests on my build server and it takes longer than an hour to get through them all. It is currently failing after an hour stating this:</p>

<blockquote>
  <p>The job running on agent xAgentNamex has exceeded the maximum
  execution time of 01:00:00.</p>
</blockquote>

<p>I thought it would be in the <code>User capabilities</code> settings for the build agent but I could not see anything there.</p>

<p>How can I increase this limit?</p>
",<tfsbuild>,16/01/07 17:11,HQ,"<tfsbuild>, How to Increase build vnext build agent execution time?, <p>I am running a large suite of tests on my build server and it takes longer than an hour to get through them all. It is currently failing after an hour stating this:</p>

<blockquote>
  <p>The job running on agent xAgentNamex has exceeded the maximum
  execution time of 01:00:00.</p>
</blockquote>

<p>I thought it would be in the <code>User capabilities</code> settings for the build agent but I could not see anything there.</p>

<p>How can I increase this limit?</p>
","<tfsbuild>, increase build next build agent execute time?, <p>i run large suit test build server take longer hour get all. current fail hour state this:</p> <blockquote> <p>the job run agent xagentnamex exceed maximum execute time 01:00:00.</p> </blockquote> <p>i thought would <code>us capabilities</code> set build agent could see any there.</p> <p>how increase limit?</p>"
34661664,How do I find the MAC Address of my Android phone or tablet?,"<p>how to find MAC address(physical address) of android phone .any help will be appreciated..</p>
",<android><tablet>,16/01/07 17:38,LQ_CLOSE,"<android><tablet>, How do I find the MAC Address of my Android phone or tablet?, <p>how to find MAC address(physical address) of android phone .any help will be appreciated..</p>
","<andros><tablet>, find mac address andros phone tablet?, <p>how find mac address(pays address) andros phone .and help appreciated..</p>"
34663829,Problems with basic python syntax for regular expressions,"<p>I'm studying for a bio-informatics exam but there are some things my professor did that i just don't understand. I've tried looking it up but can someone please explain this in a non-programmer language? I really have tried looking things up to understand but i'm just a bit clueless.My questions are about this;</p>

<pre><code>import re
line = ""Cats are smarter than dogs""
matchObj = re.match(r'(.*) are (.*?)*',line,re.M|re.I)

if matchObj:
  print(""matchObj.group():"",matchObj.group())
  print(""matchObj.group():"",matchObj.group(1))
  print(""matchObj.group():"",matchObj.group(2))
</code></pre>

<p>My questions:</p>

<ul>
<li><p>what does the (.*) do, i'm guessing you're trying to match 'cats' but then why don't you just type cats? I understand that . means 'any character' but i don't understand what * does</p></li>
<li><p>What does the combination (.<em>?)</em>' do?</p></li>
<li><p>What does re.M|re.I do?</p></li>
</ul>

<p>Thanks so mutch! I'm starting to become a bit desperate. My mind just doesn't work in the right way to understand this kind of things i think.</p>
",<python><regex><match><bioinformatics>,16/01/07 19:44,LQ_CLOSE,"<python><regex><match><bioinformatics>, Problems with basic python syntax for regular expressions, <p>I'm studying for a bio-informatics exam but there are some things my professor did that i just don't understand. I've tried looking it up but can someone please explain this in a non-programmer language? I really have tried looking things up to understand but i'm just a bit clueless.My questions are about this;</p>

<pre><code>import re
line = ""Cats are smarter than dogs""
matchObj = re.match(r'(.*) are (.*?)*',line,re.M|re.I)

if matchObj:
  print(""matchObj.group():"",matchObj.group())
  print(""matchObj.group():"",matchObj.group(1))
  print(""matchObj.group():"",matchObj.group(2))
</code></pre>

<p>My questions:</p>

<ul>
<li><p>what does the (.*) do, i'm guessing you're trying to match 'cats' but then why don't you just type cats? I understand that . means 'any character' but i don't understand what * does</p></li>
<li><p>What does the combination (.<em>?)</em>' do?</p></li>
<li><p>What does re.M|re.I do?</p></li>
</ul>

<p>Thanks so mutch! I'm starting to become a bit desperate. My mind just doesn't work in the right way to understand this kind of things i think.</p>
","<patron><regret><match><bioinformatics>, problem basic patron santa regular expressions, <p>i'm study big-informal exam thing professor understand. i'v try look someone pleas explain non-program language? really try look thing understand i'm bit careless.mi question this;</p> <pre><code>import line = ""cat smarter dogs"" matchobj = re.match(r'(.*) (.*?)*',line,re.m|re.i) matchobj: print(""matchobj.group():"",matchobj.group()) print(""matchobj.group():"",matchobj.group(1)) print(""matchobj.group():"",matchobj.group(2)) </code></pre> <p>mi questions:</p> <up> <li><p>what (.*) do, i'm guess try match 'cats' type cats? understand . mean 'and character' understand * does</p></li> <li><p>what combine (.<em>?)</em>' do?</p></li> <li><p>what re.m|re.i do?</p></li> </up> <p>thank much! i'm start become bit desperate. mind work right way understand kind thing think.</p>"
34663896,EWS Java API: The meeting request is out of date. The calendar couldn't be updated,"<p>I am using the <a href=""https://github.com/OfficeDev/ews-java-api"">Microsoft EWS Java API</a> to create and accept appointments on behalf of some users. The way I am doing this is by sending the meeting request and then setting up inbox watchers on the recipient's inbox and accepting the incoming <code>MeetingRequest</code> item:</p>

<pre><code>import microsoft.exchange.webservices.data.core.service.item.MeetingRequest;

void accept(MeetingRequest request) {
  assert(!request.getIsOutOfDate());
  request.accept(false);
}
</code></pre>

<p>However, I get this error when I try to accept the meeting request:</p>

<pre><code>microsoft.exchange.webservices.data.core.exception.service.remote.ServiceResponseException: The meeting request is out of date. The calendar couldn't be updated.
    at microsoft.exchange.webservices.data.core.response.ServiceResponse.internalThrowIfNecessary(ServiceResponse.java:278)
    at microsoft.exchange.webservices.data.core.response.ServiceResponse.throwIfNecessary(ServiceResponse.java:267)
    at microsoft.exchange.webservices.data.core.request.MultiResponseServiceRequest.execute(MultiResponseServiceRequest.java:165)
    at microsoft.exchange.webservices.data.core.ExchangeService.internalCreateResponseObject(ExchangeService.java:270)
    at microsoft.exchange.webservices.data.core.service.response.ResponseObject.internalCreate(ResponseObject.java:120)
    at microsoft.exchange.webservices.data.core.service.response.CalendarResponseMessageBase.calendarSave(CalendarResponseMessageBase.java:98)
    at microsoft.exchange.webservices.data.core.service.item.MeetingRequest.internalAccept(MeetingRequest.java:218)
    at microsoft.exchange.webservices.data.core.service.item.MeetingRequest.accept(MeetingRequest.java:184)
</code></pre>

<p>This corresponds to this error: <a href=""https://github.com/OfficeDev/ews-java-api/blob/95c6df98dcb2e50c34d7bb2a4cb97e138603eb8a/src/main/java/microsoft/exchange/webservices/data/core/enumeration/misc/error/ServiceError.java#L292""><code>ErrorMeetingRequestIsOutOfDate</code></a>. I looked at <a href=""https://msdn.microsoft.com/en-us/library/office/exchangewebservices.responsecodetype(v=exchg.150).aspx"">MSDN for this error</a> and could not find why this error might be happening to me.</p>

<p>What am I doing wrong?</p>
",<java><exchange-server><exchangewebservices><ewsjavaapi>,16/01/07 19:49,HQ,"<java><exchange-server><exchangewebservices><ewsjavaapi>, EWS Java API: The meeting request is out of date. The calendar couldn't be updated, <p>I am using the <a href=""https://github.com/OfficeDev/ews-java-api"">Microsoft EWS Java API</a> to create and accept appointments on behalf of some users. The way I am doing this is by sending the meeting request and then setting up inbox watchers on the recipient's inbox and accepting the incoming <code>MeetingRequest</code> item:</p>

<pre><code>import microsoft.exchange.webservices.data.core.service.item.MeetingRequest;

void accept(MeetingRequest request) {
  assert(!request.getIsOutOfDate());
  request.accept(false);
}
</code></pre>

<p>However, I get this error when I try to accept the meeting request:</p>

<pre><code>microsoft.exchange.webservices.data.core.exception.service.remote.ServiceResponseException: The meeting request is out of date. The calendar couldn't be updated.
    at microsoft.exchange.webservices.data.core.response.ServiceResponse.internalThrowIfNecessary(ServiceResponse.java:278)
    at microsoft.exchange.webservices.data.core.response.ServiceResponse.throwIfNecessary(ServiceResponse.java:267)
    at microsoft.exchange.webservices.data.core.request.MultiResponseServiceRequest.execute(MultiResponseServiceRequest.java:165)
    at microsoft.exchange.webservices.data.core.ExchangeService.internalCreateResponseObject(ExchangeService.java:270)
    at microsoft.exchange.webservices.data.core.service.response.ResponseObject.internalCreate(ResponseObject.java:120)
    at microsoft.exchange.webservices.data.core.service.response.CalendarResponseMessageBase.calendarSave(CalendarResponseMessageBase.java:98)
    at microsoft.exchange.webservices.data.core.service.item.MeetingRequest.internalAccept(MeetingRequest.java:218)
    at microsoft.exchange.webservices.data.core.service.item.MeetingRequest.accept(MeetingRequest.java:184)
</code></pre>

<p>This corresponds to this error: <a href=""https://github.com/OfficeDev/ews-java-api/blob/95c6df98dcb2e50c34d7bb2a4cb97e138603eb8a/src/main/java/microsoft/exchange/webservices/data/core/enumeration/misc/error/ServiceError.java#L292""><code>ErrorMeetingRequestIsOutOfDate</code></a>. I looked at <a href=""https://msdn.microsoft.com/en-us/library/office/exchangewebservices.responsecodetype(v=exchg.150).aspx"">MSDN for this error</a> and could not find why this error might be happening to me.</p>

<p>What am I doing wrong?</p>
","<cava><exchange-server><exchangewebservices><ewsjavaapi>, we cava apt: meet request date. calendar updated, <p>i use <a he=""http://github.com/officedev/news-cava-apt"">microsoft we cava apt</a> great accept appoint behalf users. way send meet request set into watched recipient' into accept income <code>meetingrequest</code> item:</p> <pre><code>import microsoft.exchange.webservices.data.core.service.item.meetingrequest; void accept(meetingrequest request) { assert(!request.getisoutofdate()); request.accept(false); } </code></pre> <p>however, get error try accept meet request:</p> <pre><code>microsoft.exchange.webservices.data.core.exception.service.remote.serviceresponseexception: meet request date. calendar updated. microsoft.exchange.webservices.data.core.response.serviceresponse.internalthrowifnecessary(serviceresponse.cava:278) microsoft.exchange.webservices.data.core.response.serviceresponse.throwifnecessary(serviceresponse.cava:267) microsoft.exchange.webservices.data.core.request.multiresponseservicerequest.execute(multiresponseservicerequest.cava:165) microsoft.exchange.webservices.data.core.exchangeservice.internalcreateresponseobject(exchangeservice.cava:270) microsoft.exchange.webservices.data.core.service.response.responseobject.internalcreate(responseobject.cava:120) microsoft.exchange.webservices.data.core.service.response.calendarresponsemessagebase.calendarsave(calendarresponsemessagebase.cava:98) microsoft.exchange.webservices.data.core.service.item.meetingrequest.internalaccept(meetingrequest.cava:218) microsoft.exchange.webservices.data.core.service.item.meetingrequest.accept(meetingrequest.cava:184) </code></pre> <p>the correspond error: <a he=""http://github.com/officedev/news-cava-apt/blow/95c6df98dcb2e50c34d7bb2a4cb97e138603eb8a/sac/main/cava/microsoft/exchange/webservices/data/core/enumeration/miss/error/serviceerror.cava#l292""><code>errormeetingrequestisoutofdate</code></a>. look <a he=""http://man.microsoft.com/en-us/library/office/exchangewebservices.responsecodetype(v=each.150).asp"">man error</a> could find error might happen me.</p> <p>what wrong?</p>"
34666399,What's the best way to distribute the header files of my C++ shared library?,"<p>So I have my shared library libMySharedLibrary.so. And it has a bunch of header files in their own folders, etc. What is the best/standard way to group those header files and distribute them to the clients of my shared library?</p>
",<c++><header>,16/01/07 22:29,LQ_CLOSE,"<c++><header>, What's the best way to distribute the header files of my C++ shared library?, <p>So I have my shared library libMySharedLibrary.so. And it has a bunch of header files in their own folders, etc. What is the best/standard way to group those header files and distribute them to the clients of my shared library?</p>
","<c++><header>, what' best way distribute header file c++ share library?, <p>so share library libmysharedlibrary.so. bunch header file holders, etc. best/standard way group header file distribute client share library?</p>"
