QuestionId,QuestionTitle,QuestionBody,QuestionTags,QuestionBodyLength,URLImageCount,LOC,UserReputation,UserGoldBadges,UserSilverBadges,UserBronzeBadges,QuestionAcceptRate,QuestionViewCount,QuestionFavoriteCount,UserUpVoteCount,QuestionAnswersCount,QuestionScore,QuestionCreationDate,FirstAnswerCreationDate,AcceptedAnswerCreationDate,FirstAnswerIntervalDays,AcceptedAnswerIntervalDays,QuestionLabel,QuestionLabelDefinition
51121889,Why do we need template0 and template1 in PostgreSQL?,"I'm a beginner in PostgreSQL. I wonder why the \l command in psql shows databases template0 and template1.
I searched the web but unfortunately didn't find the right resources. But I did find that after removing both (template0 &amp; template1) we can't create new databases any more.
",<database><postgresql>,285,0,5,543,1,4,7,45,23198,0.0,0,1,41,2018-07-01 9:05,2018-07-01 11:45,,0.0,,Basic,4
51276703,how to store PostgreSQL jsonb using SpringBoot + JPA?,"I'm working on a migration software that will consume unknown data from REST services.
I already think about use MongoDB but I decide to not use it and use PostgreSQL.
After read this I'm trying to implement it in my SpringBoot app using Spring JPA but I don't know to map jsonb in my entity.
Tried this but understood nothing!
Here is where I am:
@Repository
@Transactional
public interface DnitRepository extends JpaRepository&lt;Dnit, Long&gt; {
    @Query(value = ""insert into dnit(id,data) VALUES (:id,:data)"", nativeQuery = true)
    void insertdata( @Param(""id"")Integer id,@Param(""data"") String data );
}
and ...
@RestController
public class TestController {
    @Autowired
    DnitRepository dnitRepository;  
    @RequestMapping(value = ""/dnit"", method = RequestMethod.GET)
    public String testBig() {
        dnitRepository.insertdata(2, someJsonDataAsString );
    }
}
and the table:
CREATE TABLE public.dnit
(
    id integer NOT NULL,
    data jsonb,
    CONSTRAINT dnit_pkey PRIMARY KEY (id)
)
How can I do this?
Note: I don't want/need an Entity to work on. My JSON will always be String but I need jsonb to query the DB
",<postgresql><spring-boot><spring-data-jpa><jsonb>,1137,2,27,1972,4,28,53,64,108223,0.0,407,5,41,2018-07-11 3:13,2018-07-11 13:28,2018-07-11 13:28,0.0,0.0,Basic,10
54885178,What's the difference between utf8_unicode_ci and utf8mb4_0900_ai_ci,"What is the difference between utf8mb4_0900_ai_ci and utf8_unicode_ci database text coding in mysql (especially in terms of performance) ?
Update:
There are similar differences between utf8mb4_unicode_ci and utf8mb4_0900_ai_ci?
",<mysql><unicode>,228,0,2,86767,31,374,349,77,34302,0.0,7499,1,41,2019-02-26 12:04,2019-03-06 16:16,2019-03-06 16:16,8.0,8.0,Intermediate,19
53149484,error: ALTER TYPE ... ADD cannot run inside a transaction block,"I am trying to add new type value to my existing types in PostgreSQL. But I get the following error
  error: ALTER TYPE ... ADD cannot run inside a transaction block
The query I used to add a new value to the type is 
ALTER TYPE public.request_type ADD VALUE ""Check"";
I am actually running above query in migrations file which is created using node-pg-migrate
Here public is my schema.
Any idea why this is failing?
Edit:
The below query executes fine when execute it in pgadmin
ALTER TYPE public.request_type ADD VALUE ""Check"";
But when I run above command through node-pg-migrate migrations it fails and throws above error
",<postgresql><enums><alter>,625,0,3,32938,39,121,164,69,32890,0.0,1300,7,41,2018-11-05 6:39,2018-11-05 8:18,,0.0,,Basic,10
52789531,"How do I solve «panic: sql: unknown driver ""postgres"" (forgotten import?)»?","I'm trying to INSERT data into POSTGRES from a .csv (pre-fixed width / tabular ) with GO.
What I've done:
package main
import (
    ""bufio""
    ""database/sql""
    ""encoding/csv""
    ""encoding/json""
    ""fmt""
    ""io""
    ""log""
    ""os""
)
type Consumidor struct {
    CPF string   `json:""CPF""`
    Private  string   `json:""Private""`
    Incompleto  string   `json:""Incompleto""`
    Compras   *Compras `json:""Compras,omitempty""`
}
type Compras struct {
    DataUltimacompra  string `json:""DataUltimacompra""`
    TicketMedio string `json:""TicketMedio""`
    TicketUltimaCompra string `json:""TicketUltimaCompra""`
    LojaMaisFrequente string `json:""LojaMaisFrequente""`
    LojaUltimaCompra string `json:""LojaUltimaCompra""`
}
const (
    host     = ""localhost""
    port     = 5432
    user     = ""postgres""
    password = """"
    dbname   = ""neoway""
)
func main() {
    csvFile, _ := os.Open(""data.csv"")
    reader := csv.NewReader(bufio.NewReader(csvFile))
    var dadosinsert []Consumidor
    for {
        line, error := reader.Read()
        if error == io.EOF {
            break
        } else if error != nil {
            log.Fatal(error)
        }
        dadosinsert = append(dadosinsert, Consumidor{
            CPF: line[0],
            Private:  line[1],
            Incompleto: line[2],
            Compras: &amp;Compras{
                DataUltimacompra:  line[3],
                TicketMedio:  line[4],
                TicketUltimaCompra: line[5],
                LojaMaisFrequente:  line[6],
                LojaUltimaCompra: line[7],
            },
        })
    }
    peopleJson, _ := json.Marshal(dadosinsert)
    fmt.Println(string(peopleJson))
    psqlInfo := fmt.Sprintf(""host=%s port=%d user=%s ""+
        ""password=%s dbname=%s sslmode=disable"",
        host, port, user, password, dbname)
    db, err := sql.Open(""postgres"", psqlInfo)
    if err != nil {
        panic(err)
    }
    defer db.Close()
    sqlStatement := `
INSERT INTO base_teste (CPF,""PRIVATE"",""INCOMPLETO"",""DATA DA ÚLTIMA COMPRA"",""TICKET MÉDIO"",""TICKET DA ÚLTIMA COMPRA"",""LOJA MAIS FREQUÊNTE"",""LOJA DA ÚLTIMA COMPRA"")
)
VALUES ($1, $2, $3, $4, $5, $6, 7$, 8$)
RETURNING id`
    id := 0
    err = db.QueryRow(sqlStatement, 30, ""a"", ""b"", ""c"").Scan(&amp;id)
    if err != nil {
        panic(err)
    }
    fmt.Println(""New record ID is:"", id)
}
when I run, I get this error
  [{""CPF"":""xxxxx"",""Private"":""TRUE"",""Incompleto"":""FALSE"",""Compras"":{""DataUltimacompra"":""12/10/2018"",""TicketMedio"":""200"",""TicketUltimaCompra"":""250"",""LojaMaisFrequente"":""111.111.111-99"",""LojaUltimaCompra"":""111.111.111-88""}}]
  panic: sql: unknown driver ""postgres"" (forgotten import?)
  goroutine 1 [running]: main.main()    C:/Users/Willian/Desktop/NEOWAY
  PROJECT/neoway csv prefixed width importer/main.go:70 +0xbed
  Process finished with exit code 2
",<postgresql><go>,2813,0,85,411,1,4,3,65,50141,0.0,0,1,41,2018-10-13 4:29,2018-10-13 10:23,,0.0,,Basic,7
48477861,"Laravel: String data, right truncated: 1406 Data too long for column","I have a table with a column 'hotel'. The project is created in Laravel 5.4, so I used Migrations.
$table-&gt;string('hotel', 50);
This is MYSQL VARCHAR (50). It was working good, because when I was developing I used short hotel names like &quot;HILTON NEW YORK 5&quot;*.
Now the project is on production and customer asked why they can't input long hotel names. I've tested it with such a mock hotel name as &quot;Long long long long long long long long long and very-very-very long hotel name 5 stars&quot;
It gave me an error:
&quot;SQLSTATE[22001]: String data, right truncated: 1406 Data too long for
column 'hotel' at row 1&quot;
I've opened database in my Sequel Pro and changed it
first to VARCHAR (255)
then to TEXT
After each change I tested it with the same &quot;Long long long long long long long long long and very-very-very long hotel name 5 starts&quot; and get the same error (see above).
I've checked the type of column with
SHOW FIELDS FROM table_name
and it gave me
Field | Type
hotel | text
so the type of the field is 'text' indeed  (65 535 characters).
Maybe it's somehow connected with Laravel Migration file (see above) where I set VARCHAR (50) in the beginning? But I can't re-run migration on production, because the table has data now.
Would appreciate any help.
UPDATE:
I discovered that it actually saves that long hotel name in the DB. But user still gets this annoying mistake every time after submitting the form...
",<php><mysql><laravel><text><types>,1449,0,2,1922,3,25,43,64,140378,0.0,207,12,41,2018-01-27 16:26,2018-01-27 16:29,2018-01-27 16:29,0.0,0.0,Basic,9
51119248,Electron app with database,"I'm creating a web app for ticket reservation. The only problem is the database. I don't want to tell my client to install XAMPP or set a database, etc. 
Is there any way to package the app with the database? 
",<javascript><sql><node.js><database><electron>,210,0,0,720,2,7,9,44,39844,0.0,5,1,41,2018-06-30 23:18,2018-07-01 1:12,2018-07-01 1:12,1.0,1.0,Intermediate,20
54149272,Equivalent of ON CONFLICT DO NOTHING for UPDATE postgres,"I want to update rows in my postgres database if the updated version wouldn't violate the primary key constraint. If it would, I want to leave the row as it is.
Assuming the table has primary keys on col1, col2, col3, if I run a query like this:
UPDATE table SET (col1, col2) = ('A', 'B') 
      WHERE col1='D' AND col2='E';
The query will fail and I will get a duplicate key error if there exists two entries:
'A', 'B', 'C'
'D', 'E', 'C'
i.e col3 is the same between an existing row and a row to be updated.
If I was INSERTing rows I would use ON CONFLICT DO NOTHING but I can't find an implementation of this for UPDATE. Does an equivalent exist?
",<sql><postgresql><sql-update><subquery><sql-insert>,649,0,9,909,1,7,20,77,50575,0.0,130,2,41,2019-01-11 15:15,2019-01-11 16:14,2019-01-11 17:12,0.0,0.0,Basic,9
53673763,"Azure Storage Emulator fails to init with ""The database 'AzureStorageEmulatorDb57' does not exist""","I am having an issue with Azure Storage Emulator. I tried to re-initialise the database and got the error below. 
This was after installing Visual Studio 2019 Preview but this may just be a co-incidence. I tried for an hour or so to get it running and then gave up and just  reset my machine with the ""keep my files"" option, re-installed Visual Studio 2017 and the Azure Tools but still see the same problem.  
I know a reset sounds a bit drastic but VS 2019 broke my Azure Functions in VS2017, they would not launch so I wanted a clean install. 
If I manually create the DB with sqllocaldb create (version 13.1.4001.0), the DB gets created fine but the init still fails with the same message.
Any ideas?
  C:\Program Files (x86)\Microsoft SDKs\Azure\Storage
  Emulator>AzureStorageEmulator.exe init
      Windows Azure Storage Emulator 5.7.0.0 command line tool
      Found SQL Instance (localdb)\MSSQLLocalDB.
      Creating database AzureStorageEmulatorDb57 on SQL instance '(localdb)\MSSQLLocalDB'.
      Cannot create database 'AzureStorageEmulatorDb57' : The database 'AzureStorageEmulatorDb57' does not exist. Supply a valid database
  name. To see available databases, use sys.databases..
      One or more initialization actions have failed. Resolve these errors before attempting to run the storage emulator again.
      Error: Cannot create database 'AzureStorageEmulatorDb57' : The database 'AzureStorageEmulatorDb57' does not exist. Supply a valid
  database name. To see available databases, use sys.databases..
",<azure-storage><sql-server-express><azure-storage-emulator>,1526,0,0,12970,7,60,87,54,15885,0.0,311,17,40,2018-12-07 16:51,2018-12-12 9:18,,5.0,,Basic,9
50372487,"Android Room database file is empty - .db, .db-shm, .db-wal","Using room in android for database. When I tried to see the data in sqlviewer then no tables found in database file
Myapp.db file is empty.
Data/data/packageName/databases/Myapp.db
",<android><sql><android-room>,181,0,0,1304,2,10,22,58,20934,0.0,40,5,40,2018-05-16 13:39,2018-05-28 13:56,2018-05-28 13:56,12.0,12.0,Basic,9
50014017,Why Presto is faster than Spark SQL,"Why is Presto faster than Spark SQL? 
Besides what is the difference between Presto and Spark SQL in computing architectures and memory management?
",<apache-spark-sql><presto>,148,0,0,1097,2,11,16,48,31727,0.0,10,3,40,2018-04-25 4:20,2018-04-26 17:41,2018-04-26 19:56,1.0,1.0,Intermediate,23
